thermostat,replica_index,time,relative_energy_error
moderate_argon_langevin,2,0.39,1.7211846101e-06
moderate_argon_langevin,2,0.42,8.40988409673e-06
moderate_argon_langevin,2,0.45,5.13978521021e-06
moderate_argon_langevin,2,0.48,1.05334700854e-05
moderate_argon_langevin,2,0.51,1.6872443633e-05
moderate_argon_langevin,2,0.54,1.85995530145e-06
moderate_argon_langevin,2,0.57,3.85665143272e-06
moderate_argon_langevin,2,0.6,6.33942572319e-06
moderate_argon_langevin,2,0.63,2.89374633924e-06
moderate_argon_langevin,2,0.66,6.44839734235e-06
moderate_argon_langevin,2,0.69,9.44458880625e-06
moderate_argon_langevin,2,0.72,1.00410603232e-05
moderate_argon_langevin,2,0.75,6.24971395769e-06
moderate_argon_langevin,2,0.78,1.30436454141e-05
moderate_argon_langevin,2,0.81,2.90066934222e-06
moderate_argon_langevin,2,0.84,4.03353406132e-06
moderate_argon_langevin,2,0.87,7.71071541763e-06
moderate_argon_langevin,2,0.9,8.83469933278e-06
moderate_argon_langevin,2,0.93,1.49823095358e-05
moderate_argon_langevin,2,0.96,-7.54982482103e-06
moderate_argon_langevin,2,0.99,7.52398084964e-06
moderate_argon_langevin,2,1.02,1.15952907025e-05
moderate_argon_langevin,2,1.05,1.02459516703e-06
moderate_argon_langevin,2,1.08,4.74819511938e-07
moderate_argon_langevin,2,1.11,2.07257501755e-05
moderate_argon_langevin,2,1.14,1.72437070585e-05
moderate_argon_langevin,2,1.17,-8.00187590369e-06
moderate_argon_langevin,2,1.2,1.47322396401e-05
moderate_argon_langevin,2,1.23,-2.22951285316e-05
moderate_argon_langevin,2,1.26,2.35237052302e-05
moderate_argon_langevin,2,1.29,4.80132855421e-06
moderate_argon_langevin,2,1.32,-1.83006101191e-06
moderate_argon_langevin,2,1.35,1.21547676492e-05
moderate_argon_langevin,2,1.38,2.27763886412e-07
moderate_argon_langevin,2,1.41,1.71431794247e-05
moderate_argon_langevin,2,1.44,-2.84357839258e-06
moderate_argon_langevin,2,1.47,1.29519040649e-05
moderate_argon_langevin,2,1.5,2.73912238549e-05
moderate_argon_langevin,2,1.53,9.78005366216e-06
moderate_argon_langevin,2,1.56,2.97349946464e-06
moderate_argon_langevin,2,1.59,2.06669071576e-05
moderate_argon_langevin,2,1.62,4.93180272725e-06
moderate_argon_langevin,2,1.65,1.25795706906e-05
moderate_argon_langevin,2,1.68,1.48313687735e-05
moderate_argon_langevin,2,1.71,1.7152114049e-05
moderate_argon_langevin,2,1.74,1.83346745507e-05
moderate_argon_langevin,2,1.77,8.31477674962e-06
moderate_argon_langevin,2,1.8,2.22531803646e-05
moderate_argon_langevin,2,1.83,5.68558563195e-06
moderate_argon_langevin,2,1.86,1.51977206838e-05
moderate_argon_langevin,2,1.89,1.56648533623e-05
moderate_argon_langevin,2,1.92,2.08934313546e-05
moderate_argon_langevin,2,1.95,2.75425538317e-05
moderate_argon_langevin,2,1.98,2.94911200707e-05
moderate_argon_langevin,2,2.01,1.33952242194e-05
moderate_argon_langevin,2,2.04,1.75266395479e-05
moderate_argon_langevin,2,2.07,2.27447529674e-05
moderate_argon_langevin,2,2.1,1.51271997368e-05
moderate_argon_langevin,2,2.13,1.53486233832e-05
moderate_argon_langevin,2,2.16,1.46235417342e-05
moderate_argon_langevin,2,2.19,1.33598243352e-05
moderate_argon_langevin,2,2.22,2.89731593694e-05
moderate_argon_langevin,2,2.25,1.69350663782e-05
moderate_argon_langevin,2,2.28,8.32338062462e-07
moderate_argon_langevin,2,2.31,1.07108194557e-05
moderate_argon_langevin,2,2.34,1.68419117963e-05
moderate_argon_langevin,2,2.37,1.00464406493e-05
moderate_argon_langevin,2,2.4,1.93019430492e-05
moderate_argon_langevin,2,2.43,1.07534300519e-06
moderate_argon_langevin,2,2.46,1.13180892313e-05
moderate_argon_langevin,2,2.49,1.42261622422e-05
moderate_argon_langevin,2,2.52,1.93076910022e-05
moderate_argon_langevin,2,2.55,2.51001305465e-05
moderate_argon_langevin,2,2.58,1.97590308105e-05
moderate_argon_langevin,2,2.61,2.15097502032e-05
moderate_argon_langevin,2,2.64,1.71934792197e-05
moderate_argon_langevin,2,2.67,1.70629927902e-05
moderate_argon_langevin,2,2.7,2.98273259038e-05
moderate_argon_langevin,2,2.73,1.42181965576e-05
moderate_argon_langevin,2,2.76,1.84343350676e-05
moderate_argon_langevin,2,2.79,3.14089562537e-05
moderate_argon_langevin,2,2.82,2.40571968954e-05
moderate_argon_langevin,2,2.85,3.36595849147e-05
moderate_argon_langevin,2,2.88,2.11403080494e-05
moderate_argon_langevin,2,2.91,1.64965081689e-05
moderate_argon_langevin,2,2.94,3.86357692925e-05
moderate_argon_langevin,2,2.97,3.43433582662e-05
moderate_argon_langevin,2,3,1.84089497858e-05
strong_argon_langevin,0,0,0
strong_argon_langevin,0,0.03,7.71795150187e-06
strong_argon_langevin,0,0.06,-6.15852492789e-06
strong_argon_langevin,0,0.09,3.66180927659e-06
strong_argon_langevin,0,0.12,1.24495979807e-05
strong_argon_langevin,0,0.15,6.86420838441e-06
strong_argon_langevin,0,0.18,2.68891200127e-06
strong_argon_langevin,0,0.21,-6.01265441497e-06
strong_argon_langevin,0,0.24,-5.25035343857e-06
strong_argon_langevin,0,0.27,1.06032995727e-05
strong_argon_langevin,0,0.3,4.0725016688e-07
strong_argon_langevin,0,0.33,-2.32740751741e-05
strong_argon_langevin,0,0.36,-2.14015688932e-05
strong_argon_langevin,0,0.39,-1.91425936084e-06
strong_argon_langevin,0,0.42,-1.04006839498e-05
strong_argon_langevin,0,0.45,-8.36783460279e-07
strong_argon_langevin,0,0.48,-1.03548316518e-05
strong_argon_langevin,0,0.51,3.05206757858e-06
strong_argon_langevin,0,0.54,-1.04264123366e-05
strong_argon_langevin,0,0.57,7.89084184685e-06
strong_argon_langevin,0,0.6,-2.1688661254e-05
strong_argon_langevin,0,0.63,2.7389544107e-06
strong_argon_langevin,0,0.66,-8.55822813687e-06
strong_argon_langevin,0,0.69,1.07132248158e-06
strong_argon_langevin,0,0.72,-1.61343478625e-05
strong_argon_langevin,0,0.75,-5.24881485276e-06
strong_argon_langevin,0,0.78,-2.04717979814e-05
strong_argon_langevin,0,0.81,1.37866718639e-05
strong_argon_langevin,0,0.84,-3.08294952413e-05
strong_argon_langevin,0,0.87,2.11717366678e-06
strong_argon_langevin,0,0.9,-9.66681487248e-06
strong_argon_langevin,0,0.93,1.1632346961e-05
strong_argon_langevin,0,0.96,-4.05746617012e-06
strong_argon_langevin,0,0.99,-1.33559038273e-05
strong_argon_langevin,0,1.02,-5.74028633053e-06
strong_argon_langevin,0,1.05,-1.32120843489e-05
strong_argon_langevin,0,1.08,1.25458562747e-05
strong_argon_langevin,0,1.11,-4.10262517939e-07
strong_argon_langevin,0,1.14,-8.3643343619e-06
strong_argon_langevin,0,1.17,5.83849381231e-06
strong_argon_langevin,0,1.2,-1.23496171746e-05
strong_argon_langevin,0,1.23,-9.73707917972e-06
strong_argon_langevin,0,1.26,-4.69992503722e-06
strong_argon_langevin,0,1.29,2.91890228751e-05
strong_argon_langevin,0,1.32,-1.78483664207e-05
strong_argon_langevin,0,1.35,4.09849863815e-06
strong_argon_langevin,0,1.38,-1.03171984434e-05
strong_argon_langevin,0,1.41,3.88961304015e-05
strong_argon_langevin,0,1.44,-3.72305105518e-06
strong_argon_langevin,0,1.47,-1.01439705248e-05
strong_argon_langevin,0,1.5,2.46203749957e-05
strong_argon_langevin,0,1.53,8.56099537255e-06
strong_argon_langevin,0,1.56,1.48024800515e-05
strong_argon_langevin,0,1.59,2.39027727091e-05
strong_argon_langevin,0,1.62,1.76160805049e-05
strong_argon_langevin,0,1.65,1.54166114412e-06
strong_argon_langevin,0,1.68,1.47901288577e-05
strong_argon_langevin,0,1.71,1.84410326448e-05
strong_argon_langevin,0,1.74,7.04487950991e-06
strong_argon_langevin,0,1.77,-7.74242555771e-06
strong_argon_langevin,0,1.8,1.80261691745e-05
strong_argon_langevin,0,1.83,1.43971838728e-05
strong_argon_langevin,0,1.86,7.20966797806e-06
strong_argon_langevin,0,1.89,7.01120872589e-06
strong_argon_langevin,0,1.92,1.56480128436e-06
strong_argon_langevin,0,1.95,1.93305316109e-05
strong_argon_langevin,0,1.98,9.22733103939e-06
strong_argon_langevin,0,2.01,1.18442385874e-05
strong_argon_langevin,0,2.04,2.49561949427e-05
strong_argon_langevin,0,2.07,2.11895083541e-06
strong_argon_langevin,0,2.1,1.51641769188e-05
strong_argon_langevin,0,2.13,1.93984181103e-05
strong_argon_langevin,0,2.16,-9.82269053854e-06
strong_argon_langevin,0,2.19,1.0409419144e-05
strong_argon_langevin,0,2.22,1.51781908648e-05
strong_argon_langevin,0,2.25,-1.77139188115e-05
strong_argon_langevin,0,2.28,-3.02503986469e-06
strong_argon_langevin,0,2.31,9.83645576174e-06
strong_argon_langevin,0,2.34,-4.58476770528e-06
strong_argon_langevin,0,2.37,1.61846108383e-05
strong_argon_langevin,0,2.4,-8.40013270248e-06
strong_argon_langevin,0,2.43,-6.95409264452e-06
strong_argon_langevin,0,2.46,2.67041344506e-05
strong_argon_langevin,0,2.49,2.70032223398e-06
strong_argon_langevin,0,2.52,7.03649032377e-06
strong_argon_langevin,0,2.55,-1.42933396461e-06
strong_argon_langevin,0,2.58,-1.08619913581e-06
strong_argon_langevin,0,2.61,-9.6207905643e-07
strong_argon_langevin,0,2.64,2.33447718294e-05
strong_argon_langevin,0,2.67,-1.45210532255e-05
strong_argon_langevin,0,2.7,-4.0687401946e-06
strong_argon_langevin,0,2.73,2.34297009247e-07
strong_argon_langevin,0,2.76,-1.0099072661e-05
strong_argon_langevin,0,2.79,1.00968132619e-05
strong_argon_langevin,0,2.82,-3.44860348081e-07
strong_argon_langevin,0,2.85,-6.77412890981e-06
strong_argon_langevin,0,2.88,4.00633971545e-07
strong_argon_langevin,0,2.91,8.56242095205e-06
strong_argon_langevin,0,2.94,8.36122699128e-06
strong_argon_langevin,0,2.97,-9.59277982816e-06
strong_argon_langevin,0,3,-1.06279000703e-05
strong_argon_langevin,1,0,0
strong_argon_langevin,1,0.03,-1.07009865359e-05
strong_argon_langevin,1,0.06,5.20607249645e-06
strong_argon_langevin,1,0.09,-1.16527214742e-06
strong_argon_langevin,1,0.12,-4.37003551851e-06
strong_argon_langevin,1,0.15,-1.11127059688e-05
strong_argon_langevin,1,0.18,-7.26299117799e-06
strong_argon_langevin,1,0.21,1.64429627795e-05
strong_argon_langevin,1,0.24,-4.39772599372e-06
strong_argon_langevin,1,0.27,-1.98147671794e-06
strong_argon_langevin,1,0.3,2.86729831613e-06
strong_argon_langevin,1,0.33,1.01501502303e-05
strong_argon_langevin,1,0.36,-6.53982308131e-06
strong_argon_langevin,1,0.39,-8.14455964799e-06
strong_argon_langevin,1,0.42,9.62423887251e-06
strong_argon_langevin,1,0.45,5.16144345397e-06
strong_argon_langevin,1,0.48,-3.66986304703e-06
strong_argon_langevin,1,0.51,1.38466861655e-05
strong_argon_langevin,1,0.54,6.93364930883e-07
strong_argon_langevin,1,0.57,-1.55864491821e-05
strong_argon_langevin,1,0.6,6.42496805625e-06
strong_argon_langevin,1,0.63,9.95673494909e-06
strong_argon_langevin,1,0.66,-2.97528409411e-06
strong_argon_langevin,1,0.69,-8.86180584312e-06
strong_argon_langevin,1,0.72,-9.13881767089e-07
strong_argon_langevin,1,0.75,3.4844678703e-06
strong_argon_langevin,1,0.78,2.57652937784e-06
strong_argon_langevin,1,0.81,-2.61869158672e-07
strong_argon_langevin,1,0.84,-2.01599497097e-05
strong_argon_langevin,1,0.87,4.6325035414e-06
strong_argon_langevin,1,0.9,-1.71683930879e-05
strong_argon_langevin,1,0.93,2.58234641223e-06
strong_argon_langevin,1,0.96,-2.13660737539e-06
strong_argon_langevin,1,0.99,-1.53544637191e-05
strong_argon_langevin,1,1.02,1.30318664173e-06
strong_argon_langevin,1,1.05,-4.6529585372e-08
strong_argon_langevin,1,1.08,-1.09634014399e-06
strong_argon_langevin,1,1.11,-4.22915428552e-06
strong_argon_langevin,1,1.14,-4.73115445902e-06
strong_argon_langevin,1,1.17,-2.08510093506e-05
strong_argon_langevin,1,1.2,1.72545908672e-05
strong_argon_langevin,1,1.23,-2.63026357473e-05
strong_argon_langevin,1,1.26,-9.4274273805e-06
strong_argon_langevin,1,1.29,4.60389062012e-06
strong_argon_langevin,1,1.32,5.77003959588e-06
strong_argon_langevin,1,1.35,9.36175560907e-06
strong_argon_langevin,1,1.38,-2.49118497748e-05
strong_argon_langevin,1,1.41,2.47146025305e-06
strong_argon_langevin,1,1.44,1.21076321083e-05
strong_argon_langevin,1,1.47,-1.44199002602e-05
strong_argon_langevin,1,1.5,-7.3867863793e-06
strong_argon_langevin,1,1.53,-1.02431958834e-05
strong_argon_langevin,1,1.56,4.23839062477e-06
strong_argon_langevin,1,1.59,-2.59030192929e-07
strong_argon_langevin,1,1.62,-1.39906785357e-05
strong_argon_langevin,1,1.65,-7.45866067787e-06
strong_argon_langevin,1,1.68,-7.93726225869e-06
strong_argon_langevin,1,1.71,6.60656715051e-06
strong_argon_langevin,1,1.74,-6.04321819065e-06
strong_argon_langevin,1,1.77,-1.3291493492e-05
strong_argon_langevin,1,1.8,3.10184430301e-06
strong_argon_langevin,1,1.83,6.22442905568e-07
strong_argon_langevin,1,1.86,-1.30463133747e-06
strong_argon_langevin,1,1.89,-5.67514866325e-06
strong_argon_langevin,1,1.92,-9.20229138684e-06
strong_argon_langevin,1,1.95,1.87101188418e-05
strong_argon_langevin,1,1.98,2.37468793912e-06
strong_argon_langevin,1,2.01,-6.32195813989e-08
strong_argon_langevin,1,2.04,-5.4058717606e-06
strong_argon_langevin,1,2.07,7.91507821167e-06
strong_argon_langevin,1,2.1,-2.36508156237e-06
strong_argon_langevin,1,2.13,-7.30865756968e-06
strong_argon_langevin,1,2.16,-1.4533920472e-05
strong_argon_langevin,1,2.19,-9.14891978077e-06
strong_argon_langevin,1,2.22,6.85342654753e-06
strong_argon_langevin,1,2.25,-3.6277773819e-06
strong_argon_langevin,1,2.28,-1.15483125098e-05
strong_argon_langevin,1,2.31,-9.49425872747e-06
strong_argon_langevin,1,2.34,-3.28771925546e-06
strong_argon_langevin,1,2.37,-2.18451211764e-06
strong_argon_langevin,1,2.4,-2.45591235024e-06
strong_argon_langevin,1,2.43,-9.61857809938e-06
strong_argon_langevin,1,2.46,-2.38122991837e-05
strong_argon_langevin,1,2.49,-2.55449101877e-06
strong_argon_langevin,1,2.52,1.15129861295e-05
strong_argon_langevin,1,2.55,-1.85135089581e-05
strong_argon_langevin,1,2.58,-7.97551759383e-06
strong_argon_langevin,1,2.61,-8.76323677954e-06
strong_argon_langevin,1,2.64,-7.91008597177e-06
strong_argon_langevin,1,2.67,4.30327287755e-06
strong_argon_langevin,1,2.7,-7.964057769e-06
strong_argon_langevin,1,2.73,-5.30849733086e-06
strong_argon_langevin,1,2.76,-2.21668144072e-05
strong_argon_langevin,1,2.79,1.00045234832e-05
strong_argon_langevin,1,2.82,-1.35543898731e-05
strong_argon_langevin,1,2.85,-8.48259886316e-06
strong_argon_langevin,1,2.88,-1.06746305139e-05
strong_argon_langevin,1,2.91,-1.17191679195e-05
strong_argon_langevin,1,2.94,1.55538146974e-05
strong_argon_langevin,1,2.97,-9.71562368618e-06
strong_argon_langevin,1,3,-2.34413399394e-05
strong_argon_langevin,2,0,0
strong_argon_langevin,2,0.03,-2.79010040516e-05
strong_argon_langevin,2,0.06,-1.73520858608e-05
strong_argon_langevin,2,0.09,-3.10500503477e-05
strong_argon_langevin,2,0.12,-4.56799177102e-06
strong_argon_langevin,2,0.15,-1.56843627745e-05
strong_argon_langevin,2,0.18,-1.71448749975e-05
strong_argon_langevin,2,0.21,-9.00080853866e-06
strong_argon_langevin,2,0.24,-1.89045182148e-05
strong_argon_langevin,2,0.27,-2.45546765014e-05
strong_argon_langevin,2,0.3,-1.99318361512e-05
strong_argon_langevin,2,0.33,-9.55058398144e-06
strong_argon_langevin,2,0.36,-1.92726484151e-05
strong_argon_langevin,2,0.39,-3.30306012012e-05
strong_argon_langevin,2,0.42,-1.98897750546e-05
strong_argon_langevin,2,0.45,-3.17078280515e-05
strong_argon_langevin,2,0.48,-1.25448672537e-05
strong_argon_langevin,2,0.51,-2.1203427769e-05
strong_argon_langevin,2,0.54,-3.52642253439e-05
strong_argon_langevin,2,0.57,-2.0560042157e-05
strong_argon_langevin,2,0.6,-3.12156666648e-05
strong_argon_langevin,2,0.63,-8.27549596456e-06
strong_argon_langevin,2,0.66,-3.87272284133e-05
strong_argon_langevin,2,0.69,-3.06768242987e-05
strong_argon_langevin,2,0.72,-1.63260770793e-05
strong_argon_langevin,2,0.75,-1.72256940416e-05
strong_argon_langevin,2,0.78,-2.59480949819e-05
strong_argon_langevin,2,0.81,-3.80521816745e-05
strong_argon_langevin,2,0.84,-1.92897068602e-05
strong_argon_langevin,2,0.87,-2.41037470411e-05
strong_argon_langevin,2,0.9,-9.30088498981e-06
strong_argon_langevin,2,0.93,-2.84788508407e-05
strong_argon_langevin,2,0.96,-2.50473426203e-05
strong_argon_langevin,2,0.99,-2.39870564629e-05
strong_argon_langevin,2,1.02,-1.45348046404e-05
strong_argon_langevin,2,1.05,-1.70261424527e-05
strong_argon_langevin,2,1.08,-3.77863874787e-05
strong_argon_langevin,2,1.11,-2.75088253979e-05
strong_argon_langevin,2,1.14,-2.94928337044e-05
strong_argon_langevin,2,1.17,-1.98030424839e-05
strong_argon_langevin,2,1.2,-2.12927175756e-05
strong_argon_langevin,2,1.23,-2.17473672024e-05
strong_argon_langevin,2,1.26,-1.80045657288e-05
strong_argon_langevin,2,1.29,-2.99504510099e-05
strong_argon_langevin,2,1.32,-1.41281476098e-05
strong_argon_langevin,2,1.35,-2.59652391042e-05
strong_argon_langevin,2,1.38,-1.7856330684e-05
strong_argon_langevin,2,1.41,-2.0725174478e-05
strong_argon_langevin,2,1.44,-1.90133256134e-05
strong_argon_langevin,2,1.47,-1.01617501839e-05
strong_argon_langevin,2,1.5,-1.66226101611e-05
strong_argon_langevin,2,1.53,-2.38333066114e-05
strong_argon_langevin,2,1.56,-9.00926351458e-06
strong_argon_langevin,2,1.59,-1.68925055475e-05
strong_argon_langevin,2,1.62,-7.46546965116e-06
strong_argon_langevin,2,1.65,-4.15390346475e-06
strong_argon_langevin,2,1.68,-2.11888700987e-05
strong_argon_langevin,2,1.71,-2.49887268462e-05
strong_argon_langevin,2,1.74,-3.13379166988e-06
strong_argon_langevin,2,1.77,-2.1759588594e-05
strong_argon_langevin,2,1.8,-2.50492167389e-05
strong_argon_langevin,2,1.83,-2.26353173852e-05
strong_argon_langevin,2,1.86,-2.06830343782e-05
strong_argon_langevin,2,1.89,-6.01960700698e-06
strong_argon_langevin,2,1.92,-3.09394660326e-05
strong_argon_langevin,2,1.95,-2.46503000118e-05
strong_argon_langevin,2,1.98,-2.15557809124e-05
strong_argon_langevin,2,2.01,-1.00098959654e-05
strong_argon_langevin,2,2.04,-8.89672753524e-06
strong_argon_langevin,2,2.07,-3.35488712894e-05
strong_argon_langevin,2,2.1,-2.61678968422e-05
strong_argon_langevin,2,2.13,-3.92583577262e-05
strong_argon_langevin,2,2.16,-4.74723146552e-06
strong_argon_langevin,2,2.19,-6.85044161922e-06
strong_argon_langevin,2,2.22,-3.69396923503e-05
strong_argon_langevin,2,2.25,-1.94731994719e-05
strong_argon_langevin,2,2.28,-9.61457469083e-06
strong_argon_langevin,2,2.31,-1.06271992764e-05
strong_argon_langevin,2,2.34,-1.12252813602e-05
strong_argon_langevin,2,2.37,-1.83330872777e-05
strong_argon_langevin,2,2.4,-2.88090817393e-05
strong_argon_langevin,2,2.43,-8.91955568573e-06
strong_argon_langevin,2,2.46,-1.46843726262e-05
strong_argon_langevin,2,2.49,-2.29619221165e-05
strong_argon_langevin,2,2.52,-2.36964717095e-05
strong_argon_langevin,2,2.55,-6.73620716687e-06
strong_argon_langevin,2,2.58,-2.489765144e-05
strong_argon_langevin,2,2.61,-2.6240554811e-05
strong_argon_langevin,2,2.64,-1.19990929093e-05
strong_argon_langevin,2,2.67,-3.15983831537e-05
strong_argon_langevin,2,2.7,-2.14149605717e-05
strong_argon_langevin,2,2.73,-1.40142518816e-05
strong_argon_langevin,2,2.76,-1.74051392411e-05
strong_argon_langevin,2,2.79,-1.69617270944e-05
strong_argon_langevin,2,2.82,-2.51456751018e-05
strong_argon_langevin,2,2.85,-1.88894921346e-05
strong_argon_langevin,2,2.88,-1.2111986784e-05
strong_argon_langevin,2,2.91,-1.45668970917e-05
strong_argon_langevin,2,2.94,-8.90633860375e-06
strong_argon_langevin,2,2.97,-2.62196519331e-05
strong_argon_langevin,2,3,-1.15250710533e-05
